                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.1254,                0.65734,                0.95832,                 1.6863,                0.90297,                0.98742,                 0.7422,                0.50932,                0.56801,                0.30397,                  1.199,                0.71964,                0.98703,                 1.7979,                0.98006,                 1.0188,              0.0014855,              0.0014855,              0.0014855
                     25,                 1.1191,                0.63948,                0.95181,                  1.673,                0.88021,                0.97972,                0.73147,                0.52365,                0.57955,                0.30826,                  1.201,                0.74124,                0.98894,                   1.76,                0.99543,                 1.0109,              0.0014772,              0.0014772,              0.0014772
                     26,                 1.1367,                0.65646,                0.95386,                  1.699,                0.91583,                0.98113,                0.73377,                0.51871,                0.57058,                0.30804,                 1.2235,                0.76363,                0.99511,                 1.7773,                 1.0246,                 1.0178,               0.001469,               0.001469,               0.001469
                     27,                 1.1105,                0.63238,                0.94373,                 1.6654,                0.88033,                0.97138,                0.70479,                 0.5079,                0.56296,                0.29914,                 1.1934,                0.77838,                0.99537,                 1.7514,                 1.0265,                   1.02,              0.0014607,              0.0014607,              0.0014607
                     28,                 1.0655,                0.61943,                0.94398,                 1.6074,                0.85814,                0.96893,                0.75004,                0.53734,                  0.595,                0.32797,                  1.154,                0.72277,                0.97661,                 1.7104,                0.94644,                 1.0012,              0.0014525,              0.0014525,              0.0014525
                     29,                 1.0983,                0.61973,                0.94755,                  1.678,                0.84749,                0.97166,                0.71209,                 0.5404,                 0.5847,                0.32005,                 1.1959,                0.70166,                0.99088,                 1.7386,                0.98113,                 1.0047,              0.0014442,              0.0014442,              0.0014442
                     30,                 1.1069,                0.61841,                0.94645,                 1.6962,                  0.862,                0.97155,                0.71954,                0.51978,                0.56976,                0.31197,                  1.167,                0.69772,                0.97237,                 1.7209,                0.98601,                 1.0023,               0.001436,               0.001436,               0.001436
                     31,                 1.0668,                0.61231,                0.93207,                 1.6286,                0.84254,                0.96044,                0.70764,                 0.5357,                0.58743,                0.32269,                 1.1545,                0.68265,                0.97421,                 1.7045,                0.96448,                0.99902,              0.0014277,              0.0014277,              0.0014277
                     32,                 1.0855,                0.63219,                0.94521,                 1.6386,                0.85826,                0.96944,                0.69844,                0.52451,                0.57254,                0.31011,                 1.1891,                0.68048,                0.98539,                 1.7262,                0.98059,                 1.0061,              0.0014195,              0.0014195,              0.0014195
                     33,                 1.1084,                0.63146,                0.94544,                 1.6641,                0.86784,                0.97428,                0.74733,                0.52343,                0.57562,                0.31343,                 1.1918,                0.69027,                0.97715,                  1.774,                0.95391,                 1.0017,              0.0014112,              0.0014112,              0.0014112
                     34,                 1.1024,                0.63709,                0.94009,                 1.6817,                0.87047,                0.96971,                0.79424,                0.50942,                0.59193,                0.31661,                 1.1788,                0.67603,                0.97117,                 1.7268,                0.88891,                 1.0058,              0.0014029,              0.0014029,              0.0014029
                     35,                 1.0799,                0.61611,                0.93707,                 1.6399,                0.84466,                0.96752,                0.71101,                 0.5027,                0.54296,                0.28479,                 1.1794,                0.70532,                0.97224,                 1.8037,                 1.0095,                 1.0122,              0.0013947,              0.0013947,              0.0013947
                     36,                  1.051,                0.59922,                0.93224,                 1.5736,                0.81785,                0.95786,                0.70252,                0.53247,                0.57338,                 0.2982,                   1.22,                0.69928,                0.99005,                   1.79,                0.97782,                 1.0062,              0.0013864,              0.0013864,              0.0013864
                     37,                 1.0405,                0.59713,                0.92483,                 1.5865,                0.84383,                0.94521,                0.72494,                0.54405,                0.59592,                0.32158,                 1.1584,                0.66149,                0.96792,                 1.7306,                0.91552,                0.99334,              0.0013782,              0.0013782,              0.0013782
                     38,                 1.0453,                0.58382,                0.92599,                 1.6138,                0.81539,                0.95001,                0.73105,                0.54128,                0.59817,                0.32402,                 1.1594,                0.66978,                0.97363,                 1.7264,                0.92239,                 0.9969,              0.0013699,              0.0013699,              0.0013699
                     39,                  1.032,                0.58351,                0.92448,                 1.5683,                0.79645,                0.94607,                0.76359,                0.54085,                0.60471,                0.33612,                 1.1383,                 0.6349,                0.96688,                  1.689,                0.90586,                0.98722,              0.0013617,              0.0013617,              0.0013617
                     40,                  1.044,                0.58212,                0.92838,                 1.5799,                0.79846,                0.95069,                0.76497,                0.54902,                0.60809,                 0.3345,                 1.1471,                0.64958,                0.95891,                 1.6911,                0.90127,                0.98337,              0.0013534,              0.0013534,              0.0013534
                     41,                 1.0205,                0.58376,                0.92818,                 1.5334,                0.78835,                0.95446,                0.73619,                0.55963,                0.60913,                0.33541,                 1.1732,                0.68505,                0.97805,                  1.715,                0.93955,                 1.0066,              0.0013452,              0.0013452,              0.0013452
                     42,                 1.0364,                0.58805,                0.92825,                 1.5678,                0.81059,                0.95133,                0.76482,                0.54969,                0.60952,                 0.3239,                 1.1594,                0.67407,                0.97779,                 1.7303,                  0.934,                 1.0005,              0.0013369,              0.0013369,              0.0013369
                     43,                 1.0092,                0.56727,                0.91659,                 1.5496,                0.77889,                0.94446,                0.78321,                0.52806,                0.59217,                0.31181,                 1.1812,                0.65014,                0.97427,                 1.7576,                0.91166,                 1.0032,              0.0013287,              0.0013287,              0.0013287
                     44,                 1.0225,                0.56515,                0.91686,                 1.5909,                0.79511,                0.94463,                 0.7338,                0.54585,                0.60357,                0.32063,                 1.1788,                0.63896,                0.97781,                 1.7191,                0.89616,                0.99415,              0.0013204,              0.0013204,              0.0013204
                     45,                 1.0192,                0.56623,                0.92025,                 1.5725,                0.77961,                0.94789,                0.75116,                0.53845,                0.60444,                0.32533,                 1.1312,                0.63547,                0.96261,                 1.7034,                 0.8816,                0.98637,              0.0013122,              0.0013122,              0.0013122
                     46,                 1.0261,                0.56195,                0.91988,                 1.5869,                0.76872,                0.94039,                0.76033,                0.53226,                0.60387,                0.33052,                 1.1501,                0.64562,                  0.967,                 1.7098,                0.96883,                0.98765,              0.0013039,              0.0013039,              0.0013039
                     47,                 1.0081,                0.55487,                0.91485,                 1.5531,                 0.7772,                0.94135,                0.76504,                0.56769,                0.61908,                0.34481,                 1.1225,                 0.6187,                0.96883,                 1.6784,                0.85969,                0.99308,              0.0012957,              0.0012957,              0.0012957
                     48,                0.98632,                0.55321,                0.91111,                 1.4872,                 0.7563,                0.93605,                0.71662,                0.54024,                0.59409,                0.32764,                 1.1297,                0.65516,                0.96723,                 1.6712,                 0.9474,                0.99106,              0.0012874,              0.0012874,              0.0012874
                     49,                0.99691,                0.55243,                 0.9179,                 1.5029,                0.75128,                0.94056,                0.77711,                0.54558,                0.61374,                0.33648,                 1.1413,                0.63417,                0.97018,                 1.6941,                0.89194,                0.99283,              0.0012792,              0.0012792,              0.0012792
                     50,                 1.0116,                0.55923,                0.91887,                 1.5565,                0.78284,                0.94183,                0.76153,                0.56143,                0.62849,                  0.347,                 1.1593,                0.63275,                0.97201,                  1.685,                0.88401,                0.97998,              0.0012709,              0.0012709,              0.0012709
