                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                   1.26,                 0.7174,                 1.0013,                 1.7932,                 0.9956,                  1.018,                0.64957,                0.45917,                0.50379,                0.26152,                 1.2169,                0.82549,                 0.9931,                 1.8473,                 1.1869,                  1.027,              0.0008911,              0.0008911,              0.0008911
                     25,                 1.2024,                0.67199,                0.97422,                  1.741,                0.94579,                 0.9943,                0.74845,                0.50471,                0.56263,                0.30782,                 1.1902,                0.71423,                0.96723,                 1.7497,                 1.0391,                0.99865,             0.00088615,             0.00088615,             0.00088615
                     26,                 1.1983,                0.69451,                0.97534,                 1.7476,                0.94409,                0.99573,                0.66426,                0.55107,                0.59072,                0.32157,                 1.1449,                0.71538,                0.96576,                 1.7004,                 1.0459,                0.98721,              0.0008812,              0.0008812,              0.0008812
                     27,                 1.1541,                0.63514,                0.95322,                 1.6903,                0.89278,                0.97151,                 0.7433,                 0.5318,                0.58446,                0.32315,                 1.1908,                0.68593,                0.97812,                 1.7087,                0.91617,                0.99722,             0.00087625,             0.00087625,             0.00087625
                     28,                 1.1739,                0.64109,                0.96882,                 1.6771,                0.87854,                0.98074,                0.75596,                0.54548,                 0.5933,                0.30921,                 1.1818,                0.67957,                0.97701,                 1.7264,                0.94117,                0.99223,              0.0008713,              0.0008713,              0.0008713
                     29,                 1.1662,                0.67002,                0.97051,                 1.7426,                0.96015,                0.99633,                0.73223,                 0.4947,                0.55255,                0.29278,                 1.2638,                0.76405,                 1.0051,                 1.8237,                 1.0585,                 1.0298,             0.00086635,             0.00086635,             0.00086635
                     30,                 1.1544,                0.64712,                0.96287,                 1.7395,                0.90791,                0.98196,                0.73345,                0.52067,                0.57018,                0.29652,                 1.2091,                0.68775,                0.98292,                 1.7941,                0.96784,                 1.0003,              0.0008614,              0.0008614,              0.0008614
                     31,                 1.1214,                0.63008,                0.94297,                 1.6806,                0.88497,                0.96619,                 0.7538,                0.53869,                 0.5966,                0.33272,                 1.1706,                0.67195,                0.97569,                  1.687,                0.90278,                0.99145,             0.00085645,             0.00085645,             0.00085645
                     32,                 1.1318,                0.63866,                0.96063,                 1.6606,                0.88613,                0.97344,                0.73172,                0.54358,                0.59447,                0.32534,                 1.1439,                0.66598,                0.96561,                 1.6652,                0.90731,                0.98065,              0.0008515,              0.0008515,              0.0008515
                     33,                 1.1603,                0.63687,                0.96311,                 1.7046,                0.90395,                0.98302,                0.72457,                0.50663,                0.56073,                0.29153,                 1.2033,                0.67174,                0.98216,                 1.7704,                0.93373,                 1.0016,             0.00084655,             0.00084655,             0.00084655
                     34,                 1.1531,                0.63234,                0.95553,                 1.6897,                0.88609,                0.97513,                0.73432,                0.54209,                0.58819,                0.32544,                 1.1701,                0.65877,                0.97152,                  1.691,                0.91651,                0.98837,              0.0008416,              0.0008416,              0.0008416
                     35,                 1.1064,                0.61828,                0.94435,                 1.6479,                0.88206,                0.96624,                0.74136,                0.52448,                0.59079,                0.31641,                 1.1904,                0.66743,                0.97209,                 1.7158,                0.93213,                0.99468,             0.00083665,             0.00083665,             0.00083665
                     36,                 1.1558,                0.62265,                0.96141,                 1.6629,                0.84485,                0.97344,                0.72594,                0.53526,                0.59032,                0.31861,                 1.1691,                0.64741,                 0.9632,                 1.6807,                0.93827,                0.97562,              0.0008317,              0.0008317,              0.0008317
                     37,                 1.1172,                0.60858,                  0.945,                 1.6497,                0.83905,                0.95883,                 0.6977,                0.53765,                0.57627,                0.30255,                 1.2101,                0.68857,                0.97454,                 1.7614,                0.95892,                0.98797,             0.00082675,             0.00082675,             0.00082675
                     38,                 1.0939,                0.59619,                0.93524,                 1.6418,                0.82559,                0.95563,                0.70525,                 0.5052,                0.57115,                0.30783,                 1.2267,                0.67317,                0.98595,                 1.7422,                0.94057,                0.99617,              0.0008218,              0.0008218,              0.0008218
                     39,                 1.1018,                0.60581,                0.94518,                  1.612,                0.82813,                0.95644,                0.75949,                0.53923,                0.60523,                0.32437,                 1.1693,                0.66223,                0.97289,                 1.7014,                  0.925,                0.98011,             0.00081685,             0.00081685,             0.00081685
                     40,                  1.092,                0.60633,                0.94109,                 1.6078,                0.82927,                0.95746,                0.73463,                0.54944,                0.60351,                0.33334,                 1.1595,                0.66789,                0.97211,                 1.6765,                0.90757,                0.97559,              0.0008119,              0.0008119,              0.0008119
                     41,                 1.0773,                0.60651,                0.94603,                 1.5854,                0.82003,                0.96905,                0.73525,                0.54117,                0.59924,                0.33034,                 1.1326,                0.64338,                 0.9657,                 1.6574,                 0.8958,                0.98355,             0.00080695,             0.00080695,             0.00080695
                     42,                 1.0947,                0.60263,                0.93852,                 1.6167,                0.80966,                0.95702,                0.74372,                0.55032,                 0.6005,                0.33657,                 1.1134,                0.63142,                0.95614,                 1.6307,                  0.897,                0.97942,               0.000802,               0.000802,               0.000802
                     43,                 1.0606,                0.58722,                 0.9313,                 1.5648,                0.79572,                0.94999,                0.70595,                0.53284,                0.58165,                0.30518,                 1.1584,                0.67988,                0.97075,                 1.7072,                0.92374,                0.99526,             0.00079705,             0.00079705,             0.00079705
                     44,                 1.0843,                0.59368,                0.94114,                 1.6371,                0.83577,                0.95981,                0.77825,                0.53903,                0.61573,                0.33167,                 1.1258,                0.63762,                0.96323,                 1.6654,                 0.9023,                0.98464,              0.0007921,              0.0007921,              0.0007921
                     45,                 1.0804,                0.58874,                0.93781,                 1.6316,                0.79505,                 0.9591,                 0.7515,                0.55732,                0.61054,                0.32903,                 1.1596,                0.64868,                0.97289,                  1.707,                0.87539,                0.98985,             0.00078715,             0.00078715,             0.00078715
                     46,                 1.0827,                 0.5828,                0.93315,                 1.6293,                0.79888,                0.94881,                0.77243,                0.53575,                0.60456,                0.33226,                 1.1341,                0.64095,                0.96531,                 1.6731,                0.89062,                0.97753,              0.0007822,              0.0007822,              0.0007822
                     47,                 1.0778,                0.57458,                0.93188,                 1.6091,                0.78716,                0.95105,                0.76625,                0.52287,                0.59999,                0.33001,                 1.1571,                0.65278,                0.97514,                 1.7188,                0.93057,                0.98728,             0.00077725,             0.00077725,             0.00077725
                     48,                  1.037,                 0.5645,                0.92951,                 1.5229,                0.76828,                0.94852,                0.75101,                0.55011,                0.61292,                0.34377,                 1.1491,                0.63375,                0.97695,                 1.6687,                0.90571,                0.98094,              0.0007723,              0.0007723,              0.0007723
                     49,                 1.0397,                0.55431,                0.92828,                 1.5298,                0.75995,                0.94277,                0.77007,                0.55134,                0.61867,                0.34574,                 1.1287,                0.62829,                0.96947,                 1.6779,                0.87747,                0.98528,             0.00076735,             0.00076735,             0.00076735
                     50,                 1.0506,                0.57098,                0.92608,                 1.5916,                0.78069,                0.94705,                0.74563,                 0.5507,                0.61239,                0.33629,                 1.1398,                0.63244,                0.97337,                 1.6905,                0.91144,                0.97985,              0.0007624,              0.0007624,              0.0007624
                     51,                 1.0167,                0.55888,                 0.9248,                 1.5018,                0.75954,                0.94691,                0.77528,                0.55454,                0.61759,                0.34592,                 1.1147,                0.62881,                0.96138,                 1.6341,                0.85953,                0.97665,             0.00075745,             0.00075745,             0.00075745
                     52,                 1.0271,                0.57237,                0.93027,                 1.5324,                0.77435,                0.94709,                0.75569,                0.53693,                0.61282,                0.33729,                 1.1625,                0.65562,                0.98991,                 1.6675,                 0.9074,                0.99403,              0.0007525,              0.0007525,              0.0007525
                     53,                 1.0414,                0.58587,                0.92672,                 1.5576,                0.77134,                0.94538,                 0.7744,                0.55766,                0.62545,                0.34969,                 1.0916,                0.61242,                0.95314,                 1.5982,                0.87686,                0.96625,             0.00074755,             0.00074755,             0.00074755
                     54,                  1.007,                0.56149,                0.91753,                 1.5091,                0.75138,                0.93612,                0.77026,                0.56551,                0.62242,                0.35253,                 1.1187,                0.61209,                0.95833,                 1.6402,                0.85224,                0.97245,              0.0007426,              0.0007426,              0.0007426
                     55,                 1.0034,                0.54895,                0.91627,                 1.4887,                0.73102,                0.93546,                0.75371,                0.57513,                0.62299,                0.34364,                 1.0951,                0.60534,                0.95485,                 1.6411,                0.87713,                0.97005,             0.00073765,             0.00073765,             0.00073765
                     56,                0.99496,                0.56078,                0.91651,                 1.4871,                0.75884,                0.93554,                 0.7721,                0.56776,                0.62561,                0.34559,                 1.1283,                0.62998,                0.96771,                 1.6528,                0.84319,                0.98116,              0.0007327,              0.0007327,              0.0007327
                     57,                 1.0098,                0.54771,                0.91691,                 1.5471,                 0.7603,                0.93791,                0.75369,                0.56528,                 0.6267,                0.34657,                 1.1342,                0.60965,                0.96638,                 1.6413,                0.84025,                0.97558,             0.00072775,             0.00072775,             0.00072775
                     58,                 1.0075,                0.54339,                  0.919,                 1.4932,                0.72108,                0.93434,                0.76533,                0.58264,                0.62448,                0.35198,                 1.0958,                0.60402,                0.95472,                  1.631,                0.84203,                0.97815,              0.0007228,              0.0007228,              0.0007228
                     59,                 1.0059,                0.54567,                0.91523,                 1.5075,                0.73827,                0.93525,                  0.783,                 0.5708,                0.62879,                0.35195,                 1.0975,                0.59041,                0.96036,                  1.633,                0.84133,                0.97172,             0.00071785,             0.00071785,             0.00071785
                     60,                 1.0003,                 0.5427,                 0.9098,                 1.5606,                0.76611,                0.92996,                0.75919,                 0.5579,                0.62038,                0.35211,                 1.0775,                0.59696,                0.95245,                 1.6048,                0.85184,                0.97362,              0.0007129,              0.0007129,              0.0007129
                     61,                0.98388,                0.54142,                0.91084,                 1.4735,                0.72674,                0.92779,                0.79105,                0.55294,                0.62667,                0.35197,                 1.0942,                0.59448,                0.95311,                 1.6054,                0.84857,                0.96937,             0.00070795,             0.00070795,             0.00070795
                     62,                0.97823,                0.54218,                0.91029,                 1.4424,                0.73295,                0.92979,                0.74472,                0.55952,                0.61747,                0.34293,                 1.0981,                 0.6106,                0.96212,                 1.6272,                0.86276,                0.97471,               0.000703,               0.000703,               0.000703
                     63,                0.97914,                0.54303,                0.90874,                 1.4723,                0.72962,                0.92956,                0.76612,                0.53879,                0.61446,                0.34539,                 1.0837,                0.61538,                0.95971,                 1.6189,                0.87732,                0.97345,             0.00069805,             0.00069805,             0.00069805
                     64,                0.98067,                0.54375,                0.91334,                  1.482,                0.73024,                0.93085,                0.77483,                0.55883,                0.62748,                0.34735,                 1.1063,                0.61243,                0.95691,                 1.6632,                0.85218,                0.97477,              0.0006931,              0.0006931,              0.0006931
                     65,                0.99328,                0.53487,                0.90694,                 1.5408,                0.74019,                0.92843,                0.72954,                0.57078,                0.61477,                0.34444,                 1.1036,                0.61319,                0.95879,                 1.6459,                0.91647,                0.97215,             0.00068815,             0.00068815,             0.00068815
                     66,                 1.0108,                0.54089,                  0.913,                 1.5284,                0.72938,                0.93042,                0.78382,                0.54471,                0.61997,                0.34617,                 1.1191,                0.60802,                0.96455,                  1.645,                0.91623,                0.97523,              0.0006832,              0.0006832,              0.0006832
                     67,                 0.9806,                0.51852,                0.90473,                 1.5072,                 0.7155,                0.92617,                0.80211,                0.55219,                0.62415,                0.35328,                 1.1028,                0.60369,                0.95464,                 1.6315,                0.85596,                0.97558,             0.00067825,             0.00067825,             0.00067825
                     68,                0.94751,                0.52138,                0.90185,                 1.4483,                0.70026,                0.92168,                0.79016,                0.57522,                0.63423,                0.35621,                 1.0762,                0.60079,                0.95558,                 1.6092,                0.82469,                 0.9768,              0.0006733,              0.0006733,              0.0006733
                     69,                 0.9832,                0.53464,                0.91384,                 1.4734,                0.70746,                0.93414,                0.79043,                0.56871,                0.63439,                0.34991,                 1.1161,                0.59762,                0.96725,                 1.6438,                0.83791,                0.97665,             0.00066835,             0.00066835,             0.00066835
                     70,                0.96266,                0.51982,                0.90479,                 1.4352,                0.69704,                0.92308,                0.78852,                0.55126,                0.62597,                0.35541,                 1.0857,                0.59221,                0.95603,                 1.6099,                0.83777,                0.97317,              0.0006634,              0.0006634,              0.0006634
                     71,                 0.9839,                0.52934,                0.91058,                 1.5094,                 0.7244,                0.92757,                0.78309,                0.56276,                0.62857,                0.35076,                  1.089,                0.58983,                 0.9514,                 1.6132,                0.86828,                0.96628,             0.00065845,             0.00065845,             0.00065845
                     72,                0.96897,                 0.5251,                0.91008,                 1.4748,                 0.7149,                 0.9327,                 0.7661,                0.57123,                0.62717,                0.35605,                 1.0946,                0.59247,                0.96041,                 1.6146,                0.84969,                0.97352,              0.0006535,              0.0006535,              0.0006535
                     73,                0.98599,                0.53062,                0.90874,                 1.5014,                0.72822,                0.92598,                0.77935,                0.56401,                0.62122,                0.35352,                 1.1124,                0.61342,                0.95926,                 1.6146,                0.88397,                0.96864,             0.00064855,             0.00064855,             0.00064855
                     74,                0.98601,                0.52476,                0.90995,                 1.5014,                0.71682,                0.92508,                0.78102,                0.56475,                0.62456,                0.35303,                 1.0918,                0.59702,                 0.9514,                  1.593,                0.85571,                0.97008,              0.0006436,              0.0006436,              0.0006436
                     75,                0.96272,                0.51194,                0.90273,                 1.4922,                 0.6941,                0.92571,                0.75447,                0.57603,                  0.625,                0.35498,                 1.0659,                0.58858,                0.94609,                  1.569,                0.86052,                 0.9669,             0.00063865,             0.00063865,             0.00063865
                     76,                0.95381,                0.51305,                0.89581,                 1.4737,                  0.699,                 0.9171,                0.76956,                0.56947,                0.62784,                0.35073,                 1.0948,                0.58591,                0.95316,                 1.6017,                0.84868,                0.96576,              0.0006337,              0.0006337,              0.0006337
                     77,                0.95362,                 0.5175,                0.90222,                 1.4749,                0.69996,                0.92235,                0.76131,                0.55827,                 0.6191,                0.34695,                  1.093,                0.59014,                0.95297,                 1.5909,                0.84803,                0.96675,             0.00062875,             0.00062875,             0.00062875
                     78,                0.98223,                0.51942,                0.90231,                 1.5111,                0.71367,                 0.9215,                0.78946,                0.56428,                0.63171,                0.35871,                 1.0557,                0.58222,                0.94478,                 1.5702,                0.82732,                0.96897,              0.0006238,              0.0006238,              0.0006238
                     79,                0.94094,                0.50395,                0.89634,                 1.4905,                0.69852,                0.91645,                0.79654,                0.54542,                0.63023,                0.35355,                 1.0602,                0.57148,                0.94936,                 1.5811,                0.82944,                0.96413,             0.00061885,             0.00061885,             0.00061885
                     80,                0.97676,                0.53099,                0.91023,                 1.4804,                0.73013,                0.93176,                0.75353,                0.56185,                0.61796,                0.34723,                 1.0776,                0.59338,                0.96349,                 1.5949,                0.83638,                0.97631,              0.0006139,              0.0006139,              0.0006139
                     81,                0.96517,                0.51185,                0.90221,                 1.4691,                0.69168,                0.92203,                0.78833,                0.56133,                0.63384,                0.35895,                 1.0712,                0.57942,                0.96148,                  1.583,                 0.8318,                0.97237,             0.00060895,             0.00060895,             0.00060895
                     82,                0.92452,                0.50052,                0.89574,                 1.4304,                0.68999,                0.91487,                0.79557,                0.57079,                0.63858,                0.36401,                   1.08,                0.59045,                0.95456,                 1.5789,                0.85018,                 0.9721,               0.000604,               0.000604,               0.000604
                     83,                0.92822,                0.50152,                 0.8896,                 1.4309,                0.68963,                0.91205,                0.79132,                0.57193,                0.63862,                0.36918,                 1.0471,                0.58611,                0.94469,                 1.5519,                0.86557,                0.96913,             0.00059905,             0.00059905,             0.00059905
                     84,                0.94133,                0.49248,                 0.8993,                 1.4302,                0.66856,                0.91763,                 0.7805,                0.57194,                0.64228,                0.36492,                 1.0628,                0.57856,                0.95074,                 1.5661,                0.83166,                 0.9645,              0.0005941,              0.0005941,              0.0005941
