                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.2198,                0.79163,                0.98138,                 1.7313,                 1.1534,                0.99413,                0.66592,                0.45745,                0.50422,                0.26591,                  1.296,                0.81477,                 1.0099,                 1.7336,                 1.2108,                 1.0174,              0.0014855,              0.0014855,              0.0014855
                     25,                 1.2567,                0.80856,                0.98789,                 1.7482,                 1.1787,                0.99955,                0.66749,                0.47456,                0.51586,                0.27417,                  1.301,                 0.8118,                 1.0133,                 1.6797,                 1.1171,                   1.01,              0.0014772,              0.0014772,              0.0014772
                     26,                 1.2218,                 0.7967,                0.98555,                 1.7314,                 1.1445,                 1.0021,                0.64068,                0.49136,                 0.5173,                 0.2613,                 1.2711,                0.79312,                 1.0068,                 1.7044,                 1.1155,                 1.0103,               0.001469,               0.001469,               0.001469
                     27,                 1.2164,                0.77201,                0.98475,                  1.734,                 1.1208,                0.99364,                  0.703,                0.48497,                0.52827,                0.26786,                 1.2667,                 0.7825,                 1.0051,                 1.7061,                 1.1054,                 1.0146,              0.0014607,              0.0014607,              0.0014607
                     28,                 1.2157,                0.75981,                0.97974,                 1.7389,                 1.1261,                0.99629,                0.72777,                0.47509,                0.54126,                0.28177,                  1.257,                0.78005,                0.99627,                 1.6891,                 1.0628,                 1.0057,              0.0014525,              0.0014525,              0.0014525
                     29,                 1.1924,                0.74862,                0.97237,                 1.7145,                 1.0741,                0.98559,                0.70651,                0.47124,                0.53086,                0.27839,                 1.2811,                0.78455,                  1.001,                 1.7076,                 1.0919,                 1.0052,              0.0014442,              0.0014442,              0.0014442
                     30,                 1.1901,                0.75662,                0.97246,                 1.7057,                 1.0925,                0.98707,                0.63824,                0.49463,                 0.5298,                0.27407,                 1.2494,                0.76992,                 1.0001,                  1.689,                 1.0906,                 1.0068,               0.001436,               0.001436,               0.001436
                     31,                 1.1725,                0.73036,                0.96733,                 1.6976,                  1.056,                0.98166,                0.70659,                0.47872,                0.54523,                0.28129,                   1.25,                0.77044,                 0.9935,                 1.7024,                 1.0846,                 1.0011,              0.0014277,              0.0014277,              0.0014277
                     32,                 1.2123,                0.75782,                0.98218,                 1.7374,                 1.0993,                 0.9946,                0.64885,                0.49139,                0.53876,                0.27847,                 1.2609,                0.77143,                 0.9979,                 1.7096,                  1.093,                0.99948,              0.0014195,              0.0014195,              0.0014195
                     33,                 1.1729,                0.73345,                0.96905,                 1.6983,                 1.0646,                0.98928,                0.66714,                 0.4997,                0.54947,                0.29291,                 1.2476,                0.73873,                0.99726,                 1.6616,                 1.0367,                0.99987,              0.0014112,              0.0014112,              0.0014112
                     34,                 1.1596,                0.70245,                0.96295,                 1.6906,                 1.0128,                0.97974,                0.64648,                0.49011,                0.52407,                 0.2759,                  1.271,                0.75809,                0.99945,                 1.7066,                 1.0731,                 1.0147,              0.0014029,              0.0014029,              0.0014029
                     35,                 1.1698,                0.72754,                0.96287,                 1.6706,                 1.0358,                0.98005,                0.67907,                0.50137,                0.54317,                0.28276,                 1.2741,                0.77283,                 1.0003,                 1.6908,                 1.0512,                 1.0033,              0.0013947,              0.0013947,              0.0013947
                     36,                 1.1881,                0.71081,                0.96842,                 1.6655,                 1.0031,                0.97813,                0.73377,                 0.4876,                0.55423,                0.28994,                 1.2806,                0.75394,                 1.0051,                 1.6721,                 1.0548,                 1.0053,              0.0013864,              0.0013864,              0.0013864
