                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.2023,                0.69956,                0.98756,                 1.7511,                 1.0024,                 1.0032,                0.74836,                0.52582,                0.58477,                0.31957,                 1.1882,                0.66985,                0.95785,                 1.7435,                 0.9229,                0.98105,               0.008911,               0.008911,               0.008911
                     25,                 1.2034,                0.71304,                0.98324,                 1.7413,                0.99736,                  0.997,                0.73409,                0.51926,                0.58913,                0.32681,                 1.1859,                0.67686,                0.96219,                 1.6907,                0.92459,                0.97141,              0.0088615,              0.0088615,              0.0088615
                     26,                 1.1905,                0.71081,                0.97034,                 1.7551,                0.99991,                0.98468,                0.72422,                0.54015,                0.59565,                0.32803,                 1.1411,                0.68145,                0.95075,                 1.6814,                0.90213,                0.97075,               0.008812,               0.008812,               0.008812
                     27,                 1.1595,                0.69585,                0.97149,                 1.6959,                0.95648,                0.98477,                0.72906,                0.55039,                 0.6006,                0.31858,                 1.1559,                0.64869,                0.96421,                 1.7167,                0.91321,                0.98376,              0.0087625,              0.0087625,              0.0087625
                     28,                 1.1968,                0.68832,                0.97459,                 1.7497,                0.97793,                0.99361,                0.76307,                 0.5409,                0.60286,                 0.3317,                 1.1379,                0.67347,                0.95039,                 1.6754,                0.92873,                0.97253,               0.008713,               0.008713,               0.008713
                     29,                 1.1826,                0.70159,                0.97403,                 1.7441,                0.99162,                0.99107,                0.75694,                 0.5471,                0.60642,                0.33388,                 1.1216,                0.64934,                0.94053,                 1.7138,                0.88964,                0.97346,              0.0086635,              0.0086635,              0.0086635
                     30,                 1.1737,                0.69167,                0.97009,                 1.7304,                0.98364,                0.98979,                0.77588,                0.54417,                0.62328,                0.34072,                 1.1444,                0.64335,                0.94481,                  1.667,                0.85635,                0.96251,               0.008614,               0.008614,               0.008614
                     31,                 1.1614,                0.67551,                 0.9681,                 1.7102,                0.93397,                0.98565,                0.74325,                0.53735,                 0.6033,                0.32723,                 1.1518,                0.65285,                0.94897,                 1.6688,                0.90752,                0.96397,              0.0085645,              0.0085645,              0.0085645
                     32,                 1.1675,                0.67761,                0.95922,                 1.7118,                0.94248,                0.98029,                0.76305,                0.54449,                0.59654,                0.32425,                 1.1688,                0.66981,                0.95832,                 1.6861,                0.88937,                0.97293,               0.008515,               0.008515,               0.008515
                     33,                 1.1331,                0.66396,                0.95011,                 1.6966,                0.91555,                0.97184,                0.75432,                0.52012,                0.58753,                0.31044,                 1.1764,                 0.6455,                 0.9636,                 1.7408,                0.88589,                0.98291,              0.0084655,              0.0084655,              0.0084655
                     34,                 1.1258,                0.67496,                0.96352,                 1.6492,                0.92709,                0.98024,                0.75168,                0.55117,                0.60896,                0.33331,                 1.1499,                0.67129,                0.96324,                 1.6652,                0.88161,                 0.9722,               0.008416,               0.008416,               0.008416
