                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 1.1509,                0.69154,                 0.9803,                 1.6975,                0.99715,                0.99348,                0.79994,                0.52406,                0.60128,                0.33035,                   1.16,                0.67913,                0.95839,                 1.6952,                0.88247,                0.97583,              0.0008911,              0.0008911,              0.0008911
                     25,                 1.1616,                0.70348,                0.97991,                 1.7004,                0.98485,                0.99498,                0.74838,                0.52442,                 0.5861,                0.32337,                 1.1444,                0.69484,                0.96879,                 1.6811,                0.91749,                0.98013,             0.00088615,             0.00088615,             0.00088615
                     26,                 1.1463,                0.68563,                0.96502,                 1.7216,                0.98911,                0.98153,                0.74731,                0.54082,                0.59282,                0.32566,                 1.1398,                0.71846,                 0.9691,                 1.6656,                0.98167,                0.96563,              0.0008812,              0.0008812,              0.0008812
                     27,                  1.115,                0.67396,                0.96475,                 1.6531,                 0.9586,                0.98363,                0.76262,                0.55276,                0.60268,                 0.3411,                 1.1375,                0.65277,                0.97201,                 1.6542,                0.87069,                 0.9798,             0.00087625,             0.00087625,             0.00087625
                     28,                 1.1355,                0.68071,                0.96654,                 1.6907,                0.97156,                0.98662,                0.76013,                0.55582,                0.61045,                0.33424,                 1.1691,                0.69114,                0.97265,                 1.6918,                0.89685,                0.97944,              0.0008713,              0.0008713,              0.0008713
                     29,                 1.1496,                0.69866,                0.97325,                 1.7239,                0.99894,                0.99087,                 0.7214,                0.52466,                0.58794,                0.32048,                 1.1478,                0.67165,                0.96506,                 1.6757,                0.93687,                0.97331,             0.00086635,             0.00086635,             0.00086635
                     30,                 1.1497,                0.68543,                0.96791,                 1.7041,                0.99787,                0.99052,                0.76398,                0.54656,                0.60755,                0.33426,                 1.1444,                0.65976,                0.96491,                 1.6525,                0.93613,                0.97123,              0.0008614,              0.0008614,              0.0008614
                     31,                 1.1152,                0.67443,                0.96193,                 1.6703,                0.96016,                0.98096,                0.74835,                0.55897,                0.60861,                0.33323,                 1.1299,                0.65322,                0.95566,                 1.6441,                0.93388,                0.96999,             0.00085645,             0.00085645,             0.00085645
                     32,                 1.1401,                0.67605,                0.95978,                 1.6812,                0.96115,                0.97911,                0.73831,                0.53606,                0.59081,                0.32568,                 1.1709,                0.66517,                0.97087,                 1.6664,                0.91865,                0.97939,              0.0008515,              0.0008515,              0.0008515
                     33,                  1.094,                0.65271,                 0.9517,                 1.6503,                0.92422,                0.97125,                0.73564,                0.53013,                0.59102,                 0.3201,                 1.1219,                0.66481,                0.96627,                 1.6992,                0.92915,                0.97951,             0.00084655,             0.00084655,             0.00084655
