                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 1.2531,                0.80005,                0.99163,                 1.8318,                 1.1526,                 1.0123,                0.64568,                0.45548,                 0.5055,                 0.2679,                 1.3374,                0.84969,                  1.027,                 1.8914,                  1.231,                 1.0347,              0.0077725,              0.0077725,              0.0077725
                     48,                 1.2052,                0.77741,                0.97892,                 1.7514,                 1.1472,                 1.0046,                0.64078,                0.45951,                0.49006,                 0.2549,                 1.3272,                0.85156,                0.99994,                 1.8952,                 1.2789,                 1.0239,               0.007723,               0.007723,               0.007723
                     49,                 1.2283,                0.78374,                0.98254,                 1.7936,                 1.1357,                 1.0041,                0.61362,                0.47715,                0.50114,                0.26842,                 1.3099,                0.84898,                 1.0034,                 1.8876,                 1.1888,                 1.0295,              0.0076735,              0.0076735,              0.0076735
                     50,                 1.2111,                0.76931,                0.98295,                 1.7524,                 1.1204,                 1.0037,                0.65862,                0.48193,                0.51957,                0.27137,                 1.3293,                0.81007,                0.99705,                 1.8727,                 1.2112,                 1.0164,               0.007624,               0.007624,               0.007624
                     51,                 1.2044,                0.77757,                0.99044,                 1.7282,                 1.1316,                 1.0074,                0.67626,                0.47392,                0.51023,                0.26665,                 1.3804,                0.84705,                 1.0143,                 1.9238,                 1.2455,                 1.0328,              0.0075745,              0.0075745,              0.0075745
                     52,                 1.2256,                0.78204,                 0.9831,                  1.784,                 1.1295,                  1.003,                0.66004,                0.46553,                0.51399,                 0.2691,                 1.3465,                0.84873,                 1.0108,                 1.9453,                 1.2094,                 1.0312,               0.007525,               0.007525,               0.007525
                     53,                 1.2022,                0.76705,                0.98487,                 1.7389,                  1.116,                 1.0032,                0.69018,                0.46788,                0.52108,                0.27508,                 1.3268,                0.84072,                 1.0038,                  1.891,                 1.2128,                 1.0238,              0.0074755,              0.0074755,              0.0074755
                     54,                 1.1745,                0.75268,                0.97223,                 1.7284,                 1.0859,                0.99416,                0.68282,                0.48034,                0.52906,                0.28021,                 1.3317,                0.84019,                0.99946,                 1.8916,                 1.1613,                 1.0159,               0.007426,               0.007426,               0.007426
                     55,                 1.1842,                0.74963,                0.97662,                 1.7308,                 1.0902,                 0.9977,                0.69998,                0.48058,                0.52916,                0.27524,                 1.3224,                0.80886,                 1.0085,                  1.872,                 1.1762,                 1.0156,              0.0073765,              0.0073765,              0.0073765
                     56,                 1.1888,                0.76554,                0.98159,                 1.7601,                  1.118,                 1.0022,                0.69494,                0.45652,                0.51611,                0.27903,                 1.3107,                 0.8016,                 1.0134,                  1.892,                 1.1886,                 1.0196,               0.007327,               0.007327,               0.007327
                     57,                 1.1907,                0.75339,                0.97287,                 1.7638,                 1.0896,                0.99368,                0.65584,                 0.4653,                0.51168,                0.26876,                 1.3589,                0.86541,                 1.0221,                 1.9235,                 1.2206,                 1.0406,              0.0072775,              0.0072775,              0.0072775
