                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                 2.0121,                 1.5401,                 1.6041,                 2.4001,                 2.0628,                 1.4539,                0.29632,                0.26286,                0.20377,                 0.0884,                  2.045,                  1.501,                 1.6172,                 2.3919,                 2.0258,                 1.4487,               0.007822,               0.007822,               0.007822
                     25,                 1.9777,                 1.4722,                 1.5776,                 2.3826,                 1.9723,                 1.4345,                0.36896,                0.27778,                0.23661,                 0.1033,                 2.0204,                 1.5027,                 1.5858,                 2.3182,                 1.9962,                 1.4194,               0.007723,               0.007723,               0.007723
                     26,                 1.9437,                 1.4465,                 1.5529,                 2.3519,                 1.9529,                 1.4168,                0.39998,                0.27231,                0.24218,                0.10243,                 1.9526,                 1.4007,                 1.5489,                 2.3236,                 1.8899,                 1.4124,               0.007624,               0.007624,               0.007624
                     27,                 1.9214,                 1.3936,                 1.5181,                 2.3633,                 1.8976,                 1.3854,                0.36922,                0.28899,                0.25464,                0.11107,                 1.9226,                 1.4438,                 1.5278,                 2.2833,                 1.9291,                 1.4027,               0.007525,               0.007525,               0.007525
                     28,                 1.8825,                 1.3744,                 1.4886,                 2.3195,                  1.857,                 1.3761,                0.40732,                0.28911,                0.27134,                0.12323,                 1.9088,                  1.393,                 1.5336,                 2.2511,                 1.8452,                 1.4015,               0.007426,               0.007426,               0.007426
                     29,                 1.8598,                 1.3683,                 1.4948,                 2.3095,                 1.8461,                 1.3777,                0.36243,                0.31427,                0.27674,                 0.1246,                 1.8807,                   1.38,                 1.5051,                 2.2015,                 1.8845,                 1.3707,               0.007327,               0.007327,               0.007327
                     30,                 1.8584,                 1.3499,                 1.4827,                 2.3126,                 1.8588,                 1.3683,                0.42868,                0.30783,                0.28352,                0.12698,                 1.8406,                 1.2716,                 1.4803,                 2.2451,                 1.7525,                 1.3701,               0.007228,               0.007228,               0.007228
                     31,                 1.8285,                 1.2959,                 1.4396,                 2.2823,                 1.7719,                 1.3405,                0.44665,                0.29611,                0.29117,                0.13242,                 1.8435,                  1.276,                 1.4753,                 2.2452,                 1.7278,                  1.373,               0.007129,               0.007129,               0.007129
                     32,                 1.8071,                 1.2982,                 1.4603,                 2.2664,                 1.7797,                 1.3578,                0.48781,                 0.2991,                0.30917,                0.14148,                 1.8384,                  1.259,                 1.4682,                 2.1923,                 1.7104,                 1.3572,                0.00703,                0.00703,                0.00703
                     33,                  1.742,                 1.2403,                 1.4449,                 2.1892,                 1.7074,                 1.3455,                0.42909,                0.31751,                0.30069,                0.13436,                 1.8184,                 1.2641,                 1.4479,                 2.2202,                 1.7417,                 1.3568,               0.006931,               0.006931,               0.006931
