                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                0.95645,                0.55302,                0.89194,                 1.5078,                0.81797,                 0.9117,                0.75969,                0.49165,                0.56351,                0.29589,                  1.333,                0.75815,                 1.0147,                 1.8525,                 1.1191,                 1.0146,                0.00505,                0.00505,                0.00505
                    103,                0.97509,                0.56028,                 0.8951,                 1.5342,                0.81593,                  0.915,                0.70469,                0.51165,                0.56975,                0.30687,                 1.2693,                0.70921,                0.99555,                 1.8067,                 1.0425,                  1.003,              0.0050005,              0.0050005,              0.0050005
                    104,                0.95136,                0.54395,                0.89113,                 1.4902,                0.80619,                0.91056,                0.76525,                0.49786,                  0.583,                0.31603,                 1.2366,                0.68792,                0.98222,                 1.7596,                 1.0537,                0.99282,               0.004951,               0.004951,               0.004951
                    105,                 0.9551,                0.55196,                0.89463,                 1.4751,                0.79181,                0.91632,                0.74565,                0.52576,                0.58106,                0.31501,                 1.2284,                0.70295,                0.97966,                 1.7719,                 1.0312,                0.99348,              0.0049015,              0.0049015,              0.0049015
                    106,                0.94692,                0.54571,                 0.8937,                 1.4993,                0.79304,                0.91828,                0.71751,                0.50813,                0.57075,                0.30482,                 1.2624,                0.74321,                0.99431,                 1.7895,                 1.0732,                 1.0026,               0.004852,               0.004852,               0.004852
                    107,                0.94193,                0.54354,                0.88894,                 1.4823,                0.79631,                0.91067,                0.74208,                 0.5327,                 0.5851,                0.31493,                 1.2428,                0.69633,                0.99033,                 1.7736,                 1.0213,                 1.0003,              0.0048025,              0.0048025,              0.0048025
                    108,                0.93938,                0.53787,                0.88627,                 1.5088,                0.78855,                0.91089,                 0.7537,                0.50097,                0.57954,                0.31201,                 1.2062,                0.69295,                0.98375,                 1.7246,                 1.0509,                0.99643,               0.004753,               0.004753,               0.004753
                    109,                0.96165,                0.54745,                0.89157,                 1.5449,                0.81153,                0.91366,                0.75207,                0.51223,                0.58138,                0.31095,                  1.225,                0.69509,                0.98456,                 1.7396,                 1.1065,                0.99222,              0.0047035,              0.0047035,              0.0047035
                    110,                0.94339,                 0.5391,                0.88798,                 1.4829,                0.78043,                0.90761,                0.73603,                0.52303,                0.57711,                0.31252,                 1.2317,                0.69112,                0.98755,                 1.7315,                 1.1116,                0.98915,               0.004654,               0.004654,               0.004654
                    111,                0.93417,                0.53185,                0.88783,                 1.4656,                0.77355,                0.90563,                0.70887,                0.52229,                0.57225,                0.31707,                 1.2175,                0.67547,                0.97637,                   1.71,                 1.0072,                0.98212,              0.0046045,              0.0046045,              0.0046045
                    112,                0.90984,                0.53149,                0.88562,                  1.424,                0.75464,                0.90578,                0.75123,                0.53554,                0.58181,                0.31896,                 1.2117,                0.66151,                0.97234,                 1.7385,                0.96086,                0.98671,               0.004555,               0.004555,               0.004555
                    113,                0.92489,                0.53174,                0.88821,                 1.4416,                0.76428,                0.90717,                0.74798,                0.52314,                0.57455,                0.31329,                  1.226,                0.68516,                0.98992,                 1.7928,                0.96773,                0.99969,              0.0045055,              0.0045055,              0.0045055
                    114,                0.91043,                0.52175,                0.88545,                 1.4383,                0.75871,                0.90059,                0.76575,                0.51267,                0.59372,                0.31896,                 1.2294,                0.68337,                0.98017,                 1.7463,                0.99277,                 0.9873,               0.004456,               0.004456,               0.004456
                    115,                0.92503,                0.53819,                0.88615,                 1.4525,                0.77657,                0.90688,                0.74322,                0.51857,                0.59084,                0.32472,                 1.2122,                0.66715,                0.98222,                 1.7251,                0.97061,                0.98282,              0.0044065,              0.0044065,              0.0044065
                    116,                0.92113,                0.53035,                0.88704,                 1.4549,                0.75877,                0.90839,                0.71783,                0.52165,                0.57484,                0.31706,                  1.211,                 0.6704,                0.98281,                 1.7443,                 1.0024,                0.99056,               0.004357,               0.004357,               0.004357
                    117,                0.90623,                0.52471,                0.88216,                   1.44,                 0.7611,                0.90549,                 0.7194,                 0.5313,                0.57594,                0.31227,                 1.2199,                0.65897,                0.98429,                 1.7618,                0.99584,                0.99119,              0.0043075,              0.0043075,              0.0043075
                    118,                0.90516,                0.51805,                0.87751,                  1.428,                0.74816,                0.89849,                0.74345,                0.52344,                0.58996,                0.32013,                 1.2251,                0.66105,                0.98135,                  1.747,                0.97128,                0.98739,               0.004258,               0.004258,               0.004258
                    119,                 0.9236,                0.52576,                0.88548,                 1.4578,                 0.7699,                0.90568,                0.74384,                0.52957,                0.58268,                0.31692,                 1.2167,                0.67443,                0.97599,                  1.751,                 1.0021,                0.98947,              0.0042085,              0.0042085,              0.0042085
                    120,                0.93095,                0.52869,                0.88099,                  1.469,                0.77785,                0.90068,                0.74792,                0.53166,                0.59367,                0.32477,                 1.1942,                0.65972,                0.97234,                 1.7248,                0.98003,                0.98428,               0.004159,               0.004159,               0.004159
                    121,                0.93882,                 0.5318,                0.88891,                 1.4827,                 0.7785,                0.91033,                0.78041,                0.51097,                0.59126,                0.32301,                 1.1946,                0.67874,                0.96932,                 1.7434,                  1.024,                0.98087,              0.0041095,              0.0041095,              0.0041095
                    122,                 0.9142,                0.52107,                0.87651,                 1.4595,                0.76152,                  0.899,                0.77596,                0.50763,                0.59001,                 0.3237,                 1.1807,                0.67627,                0.96604,                 1.7327,                0.99277,                0.98337,                0.00406,                0.00406,                0.00406
                    123,                0.88411,                0.51682,                0.87576,                 1.3927,                 0.7342,                0.89371,                 0.7295,                0.52615,                 0.5831,                0.31288,                 1.2073,                0.66691,                0.97265,                 1.7905,                0.99025,                0.99029,              0.0040105,              0.0040105,              0.0040105
                    124,                0.89624,                0.51804,                0.88154,                 1.4224,                0.74337,                0.90221,                0.72615,                0.51379,                0.57644,                0.31903,                 1.2018,                0.66928,                 0.9659,                 1.7631,                 0.9761,                0.97925,               0.003961,               0.003961,               0.003961
                    125,                0.89549,                0.51103,                0.88481,                 1.4045,                0.73045,                0.90687,                0.71844,                0.54317,                0.58554,                0.32068,                 1.1901,                0.64908,                0.96714,                 1.7526,                 0.9765,                0.98629,              0.0039115,              0.0039115,              0.0039115
                    126,                0.89845,                0.51419,                0.87603,                 1.4369,                0.74151,                0.90044,                0.74524,                0.52648,                0.59048,                0.32141,                 1.2003,                0.65348,                 0.9705,                  1.736,                0.99161,                0.98755,               0.003862,               0.003862,               0.003862
                    127,                0.87897,                0.50191,                0.87653,                 1.3948,                0.71753,                0.89663,                 0.7455,                0.51591,                0.58496,                0.32301,                 1.1953,                0.65941,                0.97109,                 1.7189,                0.99603,                0.98255,              0.0038125,              0.0038125,              0.0038125
                    128,                0.87643,                0.50842,                0.87726,                  1.392,                0.73273,                0.89614,                0.75259,                0.52632,                0.58774,                0.31916,                 1.1949,                0.66148,                0.96772,                 1.7316,                 1.0109,                0.98467,               0.003763,               0.003763,               0.003763
                    129,                0.87447,                0.50297,                0.87889,                 1.3938,                0.74141,                0.89953,                0.73965,                0.52187,                 0.5873,                0.32119,                  1.184,                0.65741,                 0.9656,                 1.7361,                   1.01,                0.98608,              0.0037135,              0.0037135,              0.0037135
                    130,                0.88862,                0.50809,                0.87243,                 1.4238,                0.74494,                0.89268,                0.75062,                0.52209,                0.59103,                0.31681,                 1.1982,                0.64515,                0.97006,                 1.7626,                0.98391,                0.99108,               0.003664,               0.003664,               0.003664
                    131,                0.89086,                0.51165,                0.88053,                 1.4099,                0.74158,                0.90256,                0.75424,                0.52349,                0.58907,                0.31993,                 1.1866,                0.63646,                 0.9677,                 1.7392,                0.96964,                0.98213,              0.0036145,              0.0036145,              0.0036145
                    132,                 0.8739,                0.50498,                0.87917,                 1.3638,                0.73532,                  0.898,                0.74178,                0.52229,                0.59086,                0.32271,                 1.2231,                0.65878,                0.97929,                 1.7512,                0.99996,                0.98464,               0.003565,               0.003565,               0.003565
                    133,                0.88592,                 0.5053,                0.87273,                 1.4134,                0.74889,                0.89267,                0.75723,                0.51172,                0.58799,                0.31616,                 1.2027,                 0.6593,                0.97782,                 1.7449,                 1.0085,                0.98887,              0.0035155,              0.0035155,              0.0035155
                    134,                0.88803,                 0.5039,                0.87251,                 1.4166,                0.72857,                 0.8891,                0.73471,                0.51757,                0.58465,                0.32001,                 1.1978,                0.66427,                0.97432,                 1.7332,                 0.9703,                0.98201,               0.003466,               0.003466,               0.003466
                    135,                0.88411,                0.50694,                0.87668,                 1.4064,                 0.7388,                0.89646,                0.74576,                0.52044,                0.58496,                0.32086,                 1.1853,                0.64899,                 0.9658,                 1.7092,                0.98927,                0.97887,              0.0034165,              0.0034165,              0.0034165
                    136,                0.89921,                0.51197,                0.87835,                 1.4418,                0.75401,                0.90021,                0.74159,                0.52008,                0.59458,                0.32452,                 1.1773,                0.64829,                0.96118,                 1.7014,                 0.9929,                0.97522,               0.003367,               0.003367,               0.003367
                    137,                 0.8785,                0.50526,                0.87117,                 1.4155,                0.73572,                0.89088,                0.76212,                 0.5341,                0.60448,                0.32547,                 1.1837,                0.63706,                0.96979,                 1.7164,                0.97327,                0.98141,              0.0033175,              0.0033175,              0.0033175
                    138,                0.86615,                0.49712,                0.87153,                 1.3879,                0.72418,                0.89285,                 0.7307,                0.52308,                0.58482,                0.31819,                 1.1979,                0.64686,                0.97236,                 1.7266,                0.98856,                0.98502,               0.003268,               0.003268,               0.003268
                    139,                0.88189,                0.50526,                0.87713,                 1.4541,                 0.7566,                0.89954,                0.70913,                0.54275,                0.58851,                0.31947,                  1.199,                0.64386,                0.96802,                 1.7471,                0.99539,                0.98605,              0.0032185,              0.0032185,              0.0032185
                    140,                0.89754,                0.50916,                0.87384,                 1.4457,                0.74842,                0.89671,                0.71737,                0.54119,                0.59222,                0.31716,                 1.2146,                0.65543,                0.97441,                 1.7645,                0.98116,                0.98538,               0.003169,               0.003169,               0.003169
                    141,                0.86831,                0.50022,                0.87624,                 1.3985,                0.72862,                0.89776,                0.74464,                0.53669,                0.59273,                0.32428,                 1.1954,                 0.6427,                0.97233,                 1.7452,                0.98196,                0.98919,              0.0031195,              0.0031195,              0.0031195
                    142,                0.86477,                0.49675,                0.87465,                 1.3926,                0.71459,                0.89583,                0.75949,                0.53746,                0.59519,                 0.3246,                 1.2045,                 0.6386,                0.97352,                 1.7548,                0.97017,                0.99242,                0.00307,                0.00307,                0.00307
                    143,                0.89214,                0.50988,                0.87513,                 1.4382,                0.74002,                0.89645,                0.79794,                0.50849,                0.59589,                0.32343,                 1.2079,                0.64513,                0.97893,                 1.7432,                0.97027,                0.98863,              0.0030205,              0.0030205,              0.0030205
                    144,                0.88281,                0.50033,                0.87111,                 1.4515,                0.73812,                0.88945,                0.77407,                0.51623,                0.59749,                0.32736,                 1.1893,                0.63591,                 0.9721,                 1.7211,                0.99945,                0.98278,               0.002971,               0.002971,               0.002971
                    145,                0.87929,                0.50032,                0.86953,                 1.4344,                0.73231,                0.89012,                0.75879,                0.52321,                 0.6001,                0.32677,                 1.1786,                0.63216,                0.96175,                 1.7112,                0.95673,                0.97907,              0.0029215,              0.0029215,              0.0029215
                    146,                0.86326,                0.49765,                0.87049,                 1.3895,                0.73343,                0.89097,                0.75614,                0.52822,                0.60547,                0.32858,                 1.1905,                 0.6278,                0.96689,                 1.7146,                 0.9537,                0.98199,               0.002872,               0.002872,               0.002872
                    147,                0.87302,                0.49613,                0.87205,                 1.4165,                0.73142,                0.89279,                0.74134,                0.54743,                0.60675,                0.33046,                 1.1946,                0.62751,                0.97059,                 1.7134,                0.96146,                0.98735,              0.0028225,              0.0028225,              0.0028225
                    148,                0.86497,                0.49321,                0.86606,                  1.403,                 0.7205,                0.88929,                0.74399,                0.54789,                 0.6033,                0.32648,                 1.1734,                0.63704,                0.96721,                 1.6981,                0.97686,                0.98455,               0.002773,               0.002773,               0.002773
                    149,                0.84926,                0.48564,                0.86806,                 1.3698,                0.71354,                0.89025,                0.71771,                  0.551,                0.60263,                0.32929,                 1.1919,                0.62626,                0.97369,                 1.7106,                0.96613,                0.98598,              0.0027235,              0.0027235,              0.0027235
                    150,                0.86703,                0.49648,                0.86921,                  1.406,                0.73307,                0.89099,                0.74978,                0.53418,                0.60375,                0.33027,                 1.2126,                0.62299,                 0.9734,                 1.7385,                0.94452,                0.98901,               0.002674,               0.002674,               0.002674
                    151,                0.85467,                0.49023,                0.87139,                 1.4122,                 0.7317,                0.89273,                0.78508,                0.51305,                0.60667,                0.33178,                 1.1839,                0.62897,                0.96601,                 1.7069,                0.94338,                0.97667,              0.0026245,              0.0026245,              0.0026245
                    152,                0.85354,                0.48518,                0.86559,                 1.3883,                0.72118,                0.88712,                0.77511,                 0.5233,                  0.607,                0.33637,                 1.1783,                0.62532,                0.96575,                 1.6963,                0.94879,                0.97784,               0.002575,               0.002575,               0.002575
                    153,                0.84306,                0.48359,                0.86687,                 1.3868,                0.71507,                0.88558,                0.76528,                0.54192,                 0.6033,                0.33327,                 1.1768,                0.62742,                 0.9672,                 1.7047,                 0.9378,                0.98013,              0.0025255,              0.0025255,              0.0025255
                    154,                0.86428,                0.49176,                0.86786,                 1.4126,                0.73512,                0.89074,                 0.8065,                0.53301,                0.61025,                0.33179,                   1.17,                0.62587,                 0.9629,                 1.6949,                0.94816,                0.97895,               0.002476,               0.002476,               0.002476
                    155,                 0.8503,                0.48378,                0.86663,                 1.3953,                0.71888,                0.88817,                0.77477,                0.53618,                0.61117,                 0.3323,                 1.1737,                0.61385,                0.96022,                 1.7204,                0.95562,                 0.9821,              0.0024265,              0.0024265,              0.0024265
                    156,                0.84948,                0.48534,                0.86415,                  1.398,                0.70968,                0.88639,                0.77433,                0.54381,                0.61049,                0.32843,                 1.1793,                 0.6205,                0.96161,                 1.7154,                0.96718,                0.98581,               0.002377,               0.002377,               0.002377
                    157,                0.85092,                0.48144,                0.86188,                 1.4291,                0.72473,                0.88344,                0.77373,                0.53989,                0.61016,                0.33275,                 1.1636,                0.61377,                0.96304,                 1.7161,                0.93525,                0.98404,              0.0023275,              0.0023275,              0.0023275
                    158,                0.85435,                0.48493,                0.86437,                 1.4026,                0.71366,                0.88541,                0.78634,                0.54021,                0.60819,                0.33179,                 1.1691,                 0.6144,                0.96143,                 1.7354,                0.92883,                0.98578,               0.002278,               0.002278,               0.002278
                    159,                0.85287,                0.48152,                0.86611,                 1.4026,                0.71008,                0.88973,                  0.752,                0.54241,                0.60384,                0.32988,                 1.1536,                0.61775,                0.95948,                 1.7146,                0.95705,                0.98582,              0.0022285,              0.0022285,              0.0022285
                    160,                0.84485,                0.48005,                0.86135,                 1.3759,                 0.7164,                 0.8844,                 0.7592,                0.50959,                0.58857,                0.32422,                  1.158,                 0.6218,                0.96229,                 1.6978,                0.95578,                0.98522,               0.002179,               0.002179,               0.002179
                    161,                0.82629,                0.47949,                0.86319,                 1.3549,                0.70305,                0.88444,                0.75091,                0.53103,                0.60127,                0.32709,                 1.1559,                0.61679,                0.96761,                 1.6881,                0.95176,                0.98187,              0.0021295,              0.0021295,              0.0021295
                    162,                0.83988,                0.47911,                0.86337,                 1.3783,                0.71462,                0.88408,                0.74637,                 0.5444,                0.60745,                0.32951,                 1.1588,                0.61842,                0.96664,                 1.6868,                0.93544,                0.97784,                0.00208,                0.00208,                0.00208
                    163,                0.84374,                0.48004,                0.86345,                   1.42,                0.72548,                0.88565,                0.71855,                0.54339,                 0.6058,                 0.3319,                  1.151,                0.62142,                0.96523,                 1.6826,                0.94738,                 0.9738,              0.0020305,              0.0020305,              0.0020305
                    164,                0.85061,                0.47881,                0.86518,                 1.3957,                0.70929,                0.88785,                0.74105,                0.54508,                0.60757,                0.32916,                 1.1635,                0.63373,                0.96559,                 1.7002,                 0.9531,                0.98193,               0.001981,               0.001981,               0.001981
                    165,                0.83803,                0.47378,                0.86642,                 1.3872,                0.69927,                0.88862,                0.73493,                0.54693,                0.60488,                0.32642,                 1.1829,                 0.6286,                0.96793,                 1.7162,                0.94365,                0.98118,              0.0019315,              0.0019315,              0.0019315
                    166,                0.83033,                0.47192,                0.86461,                  1.364,                0.69276,                0.88796,                0.73276,                0.55098,                0.60604,                0.33188,                 1.1779,                0.62676,                0.97245,                 1.7108,                 0.9282,                0.98741,               0.001882,               0.001882,               0.001882
                    167,                0.82606,                 0.4715,                0.85877,                 1.3787,                 0.7072,                0.88313,                0.74406,                0.54061,                0.60248,                0.32815,                 1.1794,                0.63486,                0.97337,                 1.7235,                0.94826,                0.98515,              0.0018325,              0.0018325,              0.0018325
                    168,                0.80879,                0.46374,                0.85765,                 1.3682,                0.70225,                0.88266,                0.76619,                0.53075,                0.60171,                  0.329,                 1.1681,                0.63078,                0.97054,                 1.7106,                0.92763,                0.98266,               0.001783,               0.001783,               0.001783
                    169,                0.81765,                0.46702,                0.86005,                 1.3647,                0.70704,                0.87887,                0.75838,                 0.5405,                 0.6066,                0.33022,                 1.1643,                0.62411,                0.96421,                 1.7009,                0.92794,                0.97487,              0.0017335,              0.0017335,              0.0017335
                    170,                 0.8052,                0.45954,                0.85619,                 1.3588,                0.68572,                0.87969,                0.77826,                 0.5323,                0.60722,                0.33228,                 1.1596,                0.62047,                0.96511,                 1.6973,                 0.9358,                0.97691,               0.001684,               0.001684,               0.001684
                    171,                0.82293,                0.46783,                0.86212,                 1.3722,                 0.6955,                0.88372,                  0.768,                0.54653,                0.61367,                0.33742,                 1.1604,                0.62252,                 0.9654,                 1.6923,                0.93187,                0.98118,              0.0016345,              0.0016345,              0.0016345
                    172,                0.81812,                0.46469,                0.86045,                 1.3545,                0.68849,                0.88112,                0.76796,                0.54743,                0.61456,                0.33763,                 1.1651,                0.62164,                0.96297,                 1.6934,                0.95194,                0.97871,               0.001585,               0.001585,               0.001585
                    173,                0.78984,                0.45382,                0.85297,                 1.3236,                0.68473,                0.87733,                0.74231,                 0.5526,                0.61197,                0.33329,                 1.1609,                0.61594,                0.95873,                 1.7165,                0.94141,                0.97852,              0.0015355,              0.0015355,              0.0015355
                    174,                0.80777,                0.45975,                0.85957,                  1.354,                0.68526,                0.87984,                0.73227,                0.55543,                0.61306,                0.33446,                 1.1513,                0.61145,                0.95791,                  1.709,                0.93566,                0.97906,               0.001486,               0.001486,               0.001486
                    175,                0.81006,                0.46453,                0.85546,                 1.3688,                0.69383,                0.87867,                0.74608,                0.55648,                0.61449,                0.33735,                 1.1608,                0.61419,                0.96613,                 1.6874,                0.94729,                0.97871,              0.0014365,              0.0014365,              0.0014365
                    176,                0.81097,                0.46087,                0.85988,                 1.3264,                 0.6801,                0.87974,                0.74333,                0.54156,                0.60743,                0.33958,                 1.1696,                0.62041,                0.96811,                 1.6698,                0.95233,                0.97863,               0.001387,               0.001387,               0.001387
                    177,                0.80422,                 0.4598,                0.85604,                 1.3323,                0.68291,                0.87723,                 0.7584,                0.55023,                0.61218,                0.33881,                 1.1688,                0.61402,                0.96751,                 1.6877,                0.93768,                0.97986,              0.0013375,              0.0013375,              0.0013375
                    178,                0.80955,                0.46272,                0.85269,                 1.3504,                0.68826,                0.87756,                0.77462,                 0.5497,                0.61398,                0.33846,                  1.169,                0.61536,                 0.9673,                 1.6835,                0.92895,                0.97692,               0.001288,               0.001288,               0.001288
                    179,                0.79244,                0.45219,                0.85525,                   1.35,                0.67827,                0.87552,                  0.768,                0.54147,                0.61056,                0.33857,                 1.1598,                0.61249,                0.96661,                 1.6772,                0.92128,                0.97659,              0.0012385,              0.0012385,              0.0012385
                    180,                 0.7769,                0.44536,                0.85163,                 1.3049,                0.66048,                0.87301,                0.75969,                0.54766,                0.61177,                0.33735,                 1.1665,                0.61599,                0.97152,                 1.6737,                0.92938,                0.97384,               0.001189,               0.001189,               0.001189
                    181,                0.79987,                 0.4544,                0.85725,                 1.3192,                0.66857,                0.87963,                0.76514,                0.53988,                0.60832,                0.33647,                 1.1678,                0.61319,                0.96715,                 1.6842,                0.93756,                0.97647,              0.0011395,              0.0011395,              0.0011395
                    182,                0.79084,                0.44992,                0.85414,                 1.3107,                0.66935,                0.87567,                0.73061,                0.55448,                0.60699,                0.33467,                 1.1622,                0.61724,                0.96437,                 1.6815,                0.95242,                0.97631,                0.00109,                0.00109,                0.00109
                    183,                 0.7932,                0.45264,                0.85299,                 1.3374,                0.68028,                0.87478,                0.72435,                0.57071,                 0.6125,                0.33639,                 1.1636,                0.61977,                0.96666,                  1.689,                0.93547,                0.97821,              0.0010405,              0.0010405,              0.0010405
                    184,                 0.7896,                0.44895,                0.85289,                 1.3057,                0.66226,                0.87337,                0.74753,                  0.554,                0.61041,                0.33388,                 1.1722,                0.61849,                0.96487,                 1.6936,                 0.9443,                0.98185,               0.000991,               0.000991,               0.000991
                    185,                0.80877,                0.46136,                0.85531,                 1.3588,                0.68878,                0.87765,                0.77333,                0.53487,                0.60753,                0.33526,                 1.1634,                0.62313,                0.96368,                 1.6961,                   0.94,                0.98175,              0.0009415,              0.0009415,              0.0009415
                    186,                0.78943,                0.45146,                0.85053,                 1.3394,                0.67431,                0.87174,                 0.7812,                0.53954,                0.60919,                0.33756,                 1.1539,                0.61676,                0.96358,                 1.6916,                 0.9359,                 0.9829,               0.000892,               0.000892,               0.000892
                    187,                0.79598,                0.45397,                  0.853,                 1.3453,                0.67432,                0.87439,                0.77721,                 0.5337,                0.60743,                0.33602,                 1.1536,                0.61887,                0.96668,                 1.6901,                0.94503,                0.98546,              0.0008425,              0.0008425,              0.0008425
                    188,                0.76875,                0.43661,                0.85132,                  1.294,                0.64431,                0.87234,                0.76018,                0.55053,                0.60783,                0.33642,                 1.1475,                0.61386,                0.96541,                 1.6757,                0.93921,                0.98139,               0.000793,               0.000793,               0.000793
                    189,                0.75666,                0.43502,                0.85108,                 1.2497,                0.63506,                 0.8727,                0.74464,                0.55234,                0.60909,                0.33826,                 1.1457,                0.61031,                0.96559,                 1.6787,                0.93298,                0.98052,              0.0007435,              0.0007435,              0.0007435
                    190,                0.77271,                0.44143,                0.85211,                 1.2961,                0.65249,                0.87432,                0.75722,                0.55443,                 0.6155,                0.33784,                 1.1531,                0.60469,                0.96347,                 1.6809,                0.92445,                0.97963,               0.000694,               0.000694,               0.000694
                    191,                0.82114,                0.48971,                0.85122,                 1.3525,                 0.7064,                0.88019,                0.78142,                 0.5374,                0.61269,                 0.3347,                 1.1724,                 0.6297,                0.96724,                 1.6759,                0.95993,                0.97773,              0.0006445,              0.0006445,              0.0006445
                    192,                0.78135,                0.45077,                0.84338,                 1.2792,                0.64452,                 0.8678,                0.78037,                0.51725,                0.60392,                0.33667,                  1.163,                0.63099,                0.96625,                 1.6803,                0.96323,                0.97895,               0.000595,               0.000595,               0.000595
                    193,                0.76634,                0.44043,                0.83678,                 1.2875,                0.64368,                0.86024,                0.72973,                0.55364,                0.60534,                0.33509,                 1.1567,                0.62201,                0.96756,                 1.6707,                0.94805,                0.97587,              0.0005455,              0.0005455,              0.0005455
                    194,                0.76352,                0.43721,                0.83889,                 1.2619,                0.64363,                0.86482,                0.74508,                0.54178,                 0.6021,                0.33244,                 1.1609,                0.61348,                0.96817,                 1.6857,                0.94258,                0.97976,               0.000496,               0.000496,               0.000496
                    195,                 0.7534,                0.42831,                0.83549,                 1.2512,                0.63706,                 0.8567,                0.75253,                0.53941,                0.60299,                0.33405,                 1.1555,                0.60819,                0.96622,                 1.6921,                0.92919,                0.98451,              0.0004465,              0.0004465,              0.0004465
                    196,                0.76303,                 0.4355,                 0.8395,                 1.2787,                0.64704,                0.86351,                0.75528,                0.53804,                 0.6074,                0.33589,                 1.1442,                0.60778,                0.96541,                 1.6692,                0.94722,                0.97864,               0.000397,               0.000397,               0.000397
                    197,                0.76101,                0.43323,                0.83897,                 1.2767,                0.63805,                0.86304,                0.74363,                0.54571,                0.61266,                0.33712,                 1.1486,                0.60913,                0.96964,                 1.6743,                0.93585,                0.98189,              0.0003475,              0.0003475,              0.0003475
                    198,                0.75189,                0.42896,                0.83954,                 1.2579,                0.63937,                0.86486,                0.75125,                0.54378,                0.60939,                0.33724,                 1.1422,                0.60218,                0.96676,                 1.6879,                0.91624,                0.98132,               0.000298,               0.000298,               0.000298
                    199,                0.74477,                0.42817,                0.83598,                 1.2448,                0.62972,                0.86149,                0.75454,                0.53981,                0.60688,                0.33697,                 1.1414,                0.60044,                0.96467,                   1.69,                0.91571,                0.98276,              0.0002485,              0.0002485,              0.0002485
                    200,                0.74984,                0.42262,                0.83694,                  1.258,                0.63064,                0.86147,                0.75188,                0.54425,                0.60721,                0.33786,                 1.1395,                0.60385,                 0.9642,                 1.6844,                 0.9197,                0.98215,               0.000199,               0.000199,               0.000199
